,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Time
120,rC_yO2pxGdc,Dusskit Gaming,RESPECT + MISSION PASSED  || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-09,3319,525.0,,0,PT2H34M36S,hd,false,18:14:46
121,8Co6XZOvfbk,Dusskit Gaming,BUSINESS KA THIK HE VALORANT KHELTE THODI DER 😂 || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-09,2184,326.0,,0,PT4H9M25S,hd,false,13:15:24
122,ZNHnm76uYPk,Dusskit Gaming,BUSINESS KO RETURN LATE HE BE ! || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-08,3785,1026.0,,2,PT8H25M17S,hd,false,23:03:28
123,7XB9nLyJkZ8,Dusskit Gaming,ILLOGICAL JUMPS 😂 || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-06,795,160.0,,0,PT5H45M,hd,false,20:28:08
124,tSJytzkmQ2I,Dusskit Gaming,LETS DO IT ! || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-05,1645,279.0,,0,PT9H36M57S,hd,false,21:48:34
125,NRnGd8AJwPg,Dusskit Gaming,MAIN MAIN ! || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-04,722,140.0,,0,PT3H11M44S,hd,false,18:25:45
126,gFrXWRwyZh4,Dusskit Gaming,Just A Normal Day In TLRP || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-03,647,134.0,,0,PT3H44M56S,hd,false,18:29:32
127,IDdmf53iLxA,Dusskit Gaming,VALO KE BAAD RP ! || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-02,1982,288.0,,0,PT6H36M2S,hd,false,21:03:31
128,phXxSOqBAAE,Dusskit Gaming,NANYA THE CIVILIAN ! || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-12-01,1069,161.0,,0,PT5H48M41S,hd,false,20:01:45
129,fhMvzI2EnTA,Dusskit Gaming,MONITIZATION IS OFF XD GPAY KARO !  || #TLRPREMAP #BANDHILKI #tlrp,"THUMBNAIL BY : PRIT SHINDE
HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-29,693,128.0,,0,PT2H8M40S,hd,false,16:40:59
130,95_lbo6lbhE,Dusskit Gaming,KUCH NHI YARRO CIVILIAN HU  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-28,1393,223.0,,1,PT5H8M21S,hd,false,19:33:53
131,pTGJcTqf6e4,Dusskit Gaming,MATTER MATTER ! || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-27,1316,204.0,,0,PT7H7M35S,hd,false,21:54:36
132,EZzkL-hVqts,Dusskit Gaming,HARI OM 🌚  || #TLRPREMAP #BANDHILKI #tlrp,"HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.

DISCORD LINK 

------------------------------------------------------------------------------------------------------------------------------------------------------------- 
PC specification 

» Processor : i3-9100F

» Motherboard : MSI H410M PRO-VH mATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, USB 3.2 Gen 1, Intel Gigabit LAN, VGA/HDMI)

» Graphic Card : INNO3D GeForce GTX 1650 Super 4GB

» RAM :  Crucial 8gbX2  (2666 MHZ)

» CABINET : Zebronics athena

» POWER SUPPLY : Ant Esports VS500L 500L (500 Watt)

» Monitor : Samsung 24 inch (60.4 cm) IPS, 3 Side Bezel Less Flat LED Monitor (Dark Blue Gray) 75 Hz - LS24R356FHWXXL

» Headphones : Redgear Cloak Wired RGB Gaming 

» Keyboard &Mouse : dell , ant esports

» UPS : APC UPS Model: BR1000G-IN 1 KVA Battery Backup

--------------------------------------------------------------------------------------------------- 


watchout my another funny gameplay video ----


SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS__ #nanyatarde  #nanya  #tlrp","['TLRP', 'THE LEGENDS ROLE PLAY', 'NANYA BHAI', 'NANYA TARDE', 'SHREEMAN LEGEND', 'BANDILKI', 'tlrp', 'the legends role play', 'DANNY', 'URI CHARLIE', 'CIRCUIT PANISODE', 'uri charlie', 'dj ruturaj live', 'dj ruturaj', 'circuit panisode', 'mufasa', 'bandilki', 'danny', 'danny denzopa', 'nanya tarde', 'nanya tarde gta rp', 'nanya tarde live', 'nanya gta v rp', 'nanya tarde gta v rp', 'nanya tlrp', 'nanya tarde tlrp', 'NANYA TARDE GTA', 'NANYA TARDE TRP', 'TLRP REMAP', 'tlep remap', 'the legends roleplay remap', 'tlrp 2.0']",2022-11-26,1515,239.0,,0,PT8H42M49S,hd,false,19:29:18
